,Signer,sign type,Class Label,Frame,Vid_name,Text
1186,Brady,Lexical Signs,FIVE-HOURS,28,Brady-session-ASL_2011_06_14_Brady-scene-19-2622-2649-camera1.mov,five-hours
1187,Liz,Lexical Signs,FIVE-MONTHS,61,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-16-7485-7545-camera1.mov,five-months
1188,Brady,Lexical Signs,FIVE-MONTHS,18,Brady-session-ASL_2011_06_14_Brady-scene-19-1900-1917-camera1.mov,five-months
1189,Liz,Lexical Signs,FIVE-WEEKS,55,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-16-6126-6180-camera1.mov,five-weeks
1190,Brady,Lexical Signs,FIVE-WEEKS,25,Brady-session-ASL_2011_06_14_Brady-scene-19-2155-2179-camera1.mov,five-weeks
1191,Brady,Lexical Signs,FIX,42,Brady-session-ASL_2011_06_14_Brady-scene-19-3793-3834-camera1.mov,fix
1192,Brady,Lexical Signs,FLAG,29,Brady-session-ASL_2011_06_14_Brady-scene-19-5001-5029-camera1.mov,flag
1193,Brady,Lexical Signs,FLAG,38,Brady-session-ASL_2011_06_14_Brady-scene-19-5363-5400-camera1.mov,flag
1194,Brady,Lexical Signs,FLASHLIGHT,62,Brady-session-ASL_2011_06_14_Brady-scene-19-5696-5757-camera1.mov,flashlight
1195,Brady,Lexical Signs,FLAT-TIRE,22,Brady-session-ASL_2011_06_08_Brady-scene-32-13907-13928-camera1.mov,flat-tire
1196,Brady,Lexical Signs,FLAT/FLOOR,34,Brady-session-ASL_2011_06_14_Brady-scene-19-6181-6214-camera1.mov,flat
1197,Brady,Lexical Signs,FLAT/LEVEL,36,Brady-session-ASL_2011_06_08_Brady-scene-30-609-644-camera1.mov,flat
1198,Brady,Lexical Signs,FLEXIBLE,41,Brady-session-ASL_2011_06_14_Brady-scene-19-6657-6697-camera1.mov,flexible
1199,Brady,Lexical Signs,FLEXIBLE,67,Brady-session-ASL_2011_06_14_Brady-scene-52-562-628-camera1.mov,flexible
1200,Brady,Lexical Signs,FLEXIBLE,62,Brady-session-ASL_2011_07_22_Brady-scene-43-408-469-camera1.mov,flexible
1201,Brady,Lexical Signs,FLIP-FLOP,35,Brady-session-ASL_2011_07_19_Brady-scene-72-842-876-camera1.mov,flip-flop
1202,Brady,Lexical Signs,FLIP-FLOP,36,Brady-session-ASL_2011_07_19_Brady-scene-115-2257-2292-camera1.mov,flip-flop
1203,Brady,Lexical Signs,FLIRT,29,Brady-session-ASL_2011_06_14_Brady-scene-20-1556-1584-camera1.mov,flirt
1204,Brady,Lexical Signs,FLOAT,51,Brady-session-ASL_2011_06_14_Brady-scene-20-1770-1820-camera1.mov,float
1205,Brady,Lexical Signs,FLOAT,93,Brady-session-ASL_2011_07_22_Brady-scene-43-715-807-camera1.mov,float
1206,Brady,Lexical Signs,FLOW,48,Brady-session-ASL_2011_06_14_Brady-scene-20-3219-3266-camera1.mov,flow
1207,Brady,Lexical Signs,FLOWER,30,Brady-session-ASL_2011_07_19_Brady-scene-69-137-166-camera1.mov,flower
1208,Brady,Lexical Signs,FLOWER,28,Brady-session-ASL_2011_07_19_Brady-scene-69-393-420-camera1.mov,flower
1209,Brady,Lexical Signs,FLUNK,22,Brady-session-ASL_2011_06_14_Brady-scene-20-4051-4072-camera1.mov,flunk
1210,Brady,Lexical Signs,FLUTE,49,Brady-session-ASL_2011_07_22_Brady-scene-12-667-715-camera1.mov,flute
1211,Brady,Lexical Signs,FLUTE,32,Brady-session-ASL_2011_06_14_Brady-scene-20-4314-4345-camera1.mov,flute
1212,Brady,Lexical Signs,FLY-BY-PLANE,16,Brady-session-ASL_2011_06_14_Brady-scene-20-5233-5248-camera1.mov,fly-by-plane
1213,Brady,Lexical Signs,FLY-BY-PLANE,25,Brady-session-ASL_2011_07_22_Brady-scene-43-925-949-camera1.mov,fly-by-plane
1214,Liz,Lexical Signs,FOCUS/NARROW,41,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-28-2810-2850-camera1.mov,focus
1215,Brady,Lexical Signs,FOCUS/NARROW,20,Brady-session-ASL_2011_06_14_Brady-scene-20-6363-6382-camera1.mov,focus
1216,Brady,Lexical Signs,FOLD,34,Brady-session-ASL_2011_06_14_Brady-scene-20-6851-6884-camera1.mov,fold
1217,Brady,Lexical Signs,FOLD,53,Brady-session-ASL_2011_07_22_Brady-scene-34-762-814-camera1.mov,fold
1218,Brady,Lexical Signs,FOLD,50,Brady-session-ASL_2011_07_22_Brady-scene-57-5200-5249-camera1.mov,fold
1219,Brady,Lexical Signs,FOLLOW,18,Brady-session-ASL_2011_06_14_Brady-scene-21-317-334-camera1.mov,follow
1220,Brady,Lexical Signs,FOOT,21,Brady-session-ASL_2011_06_14_Brady-scene-21-2801-2821-camera1.mov,foot
1221,Brady,Lexical Signs,FOOT,22,Brady-session-ASL_2011_06_14_Brady-scene-17-3271-3292-camera1.mov,foot
1222,Brady,Lexical Signs,FOOTBALL,25,Brady-session-ASL_2011_06_14_Brady-scene-21-3038-3062-camera1.mov,football
1223,Brady,Lexical Signs,FOOTSTEP,47,Brady-session-ASL_2011_06_14_Brady-scene-21-3325-3371-camera1.mov,footstep
1224,Brady,Lexical Signs,FOR-FOR,26,Brady-session-ASL_2011_06_14_Brady-scene-21-3556-3581-camera1.mov,for-for
1225,Brady,Lexical Signs,FOR-FOR,41,Brady-session-ASL_2011_07_22_Brady-scene-28-185-225-camera1.mov,for-for
1226,Brady,Lexical Signs,FORCE,29,Brady-session-ASL_2011_06_14_Brady-scene-21-5727-5755-camera1.mov,force
1227,Brady,Lexical Signs,FORCE,12,Brady-session-ASL_2011_06_14_Brady-scene-21-5330-5341-camera1.mov,force
1228,Liz,Lexical Signs,FORCE,26,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-11-3886-3911-camera1.mov,force
1229,Brady,Lexical Signs,FOREHEAD,32,Brady-session-ASL_2011_06_14_Brady-scene-21-5926-5957-camera1.mov,forehead
1230,Liz,Lexical Signs,FOREVER,45,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-13-888-932-camera1.mov,forever
1231,Brady,Lexical Signs,FOREVER,13,Brady-session-ASL_2011_07_22_Brady-scene-8-1047-1059-camera1.mov,forever
1232,Brady,Lexical Signs,FOREVER,35,Brady-session-ASL_2011_06_14_Brady-scene-40-2171-2205-camera1.mov,forever
1233,Brady,Lexical Signs,FORGET,12,Brady-session-ASL_2011_06_14_Brady-scene-21-7100-7111-camera1.mov,forget
1234,Brady,Lexical Signs,FORK,26,Brady-session-ASL_2011_06_14_Brady-scene-22-355-380-camera1.mov,fork
1235,Brady,Lexical Signs,FORK,20,Brady-session-ASL_2011_06_14_Brady-scene-22-1030-1049-camera1.mov,fork
1236,Brady,Lexical Signs,FORK-IN-ROAD_3,22,Brady-session-ASL_2011_06_08_Brady-scene-23-4418-4439-camera1.mov,fork-in-road_3
1237,Brady,Lexical Signs,FORMERLY,60,Brady-session-ASL_2011_07_22_Brady-scene-18-135-194-camera1.mov,formerly
1238,Brady,Number Signs,FORTY,16,Brady-session-ASL_2011_06_14_Brady-scene-22-2678-2693-camera1.mov,forty
1239,Liz,Number Signs,FORTY-FOUR,41,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-19-740-780-camera1.mov,forty-four
1240,Brady,Number Signs,FORTY-FOUR,22,Brady-session-ASL_2011_06_14_Brady-scene-22-2893-2914-camera1.mov,forty-four
1241,Brady,Lexical Signs,FOUNDATION,31,Brady-session-ASL_2011_06_14_Brady-scene-22-3660-3690-camera1.mov,foundation
1242,Brady,Lexical Signs,FOUNTAIN,33,Brady-session-ASL_2011_06_14_Brady-scene-22-4041-4073-camera1.mov,fountain
1243,Brady,Number Signs,FOUR,16,Brady-session-ASL_2011_06_08_Brady-scene-5-9227-9242-camera1.mov,four
1244,Liz,Compound Signs,FOUR_2+HOUR,74,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-16-4441-4514-camera1.mov,four_2 hour
1245,Liz,Number Signs,FOUR-DOLLARS,38,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-15-655-692-camera1.mov,four-dollars
1246,Liz,Number Signs,FOUR-DOLLARS,38,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-18-750-787-camera1.mov,four-dollars
1247,Brady,Number Signs,FOUR-DOLLARS,6,Brady-session-ASL_2011_06_08_Brady-scene-5-10221-10226-camera1.mov,four-dollars
1248,Brady,Number Signs,FOUR-DOLLARS,20,Brady-session-ASL_2011_06_08_Brady-scene-5-9710-9729-camera1.mov,four-dollars
1249,Brady,Lexical Signs,FOUR-HOURS,30,Brady-session-ASL_2011_06_14_Brady-scene-22-4785-4814-camera1.mov,four-hours
1250,Liz,Lexical Signs,FOUR-MONTHS,66,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-16-7305-7370-camera1.mov,four-months
1251,Brady,Lexical Signs,FOUR-MONTHS,18,Brady-session-ASL_2011_06_14_Brady-scene-22-4312-4329-camera1.mov,four-months
1252,Liz,Lexical Signs,FOUR-WEEKS,61,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-16-5955-6015-camera1.mov,four-weeks
1253,Brady,Lexical Signs,FOUR-WEEKS,23,Brady-session-ASL_2011_06_14_Brady-scene-22-4539-4561-camera1.mov,four-weeks
1254,Brady,Number Signs,FOURTEEN,31,Brady-session-ASL_2011_06_08_Brady-scene-4-9698-9728-camera1.mov,fourteen
1255,Brady,Number Signs,FOURTEEN,23,Brady-session-ASL_2011_06_08_Brady-scene-4-11628-11650-camera1.mov,fourteen
1256,Liz,Number Signs,FOURTH-PLACE,51,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-13-560-610-camera1.mov,fourth-place
1257,Brady,Lexical Signs,FOX,35,Brady-session-ASL_2011_06_14_Brady-scene-22-5016-5050-camera1.mov,fox
1258,Liz,Lexical Signs,FRACTION,54,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-28-2997-3050-camera1.mov,fraction
1259,Brady,Lexical Signs,FRACTION,23,Brady-session-ASL_2011_06_14_Brady-scene-22-5286-5308-camera1.mov,fraction
1260,Brady,Lexical Signs,FRAME,44,Brady-session-ASL_2011_06_14_Brady-scene-22-5586-5629-camera1.mov,frame
1261,Brady,Lexical Signs,FRECKLES,20,Brady-session-ASL_2011_06_14_Brady-scene-22-6459-6478-camera1.mov,freckles
1262,Brady,Lexical Signs,FRECKLES,22,Brady-session-ASL_2011_07_19_Brady-scene-33-1113-1134-camera1.mov,freckles
1263,Brady,Lexical Signs,FRECKLES,33,Brady-session-ASL_2011_07_22_Brady-scene-36-4129-4161-camera1.mov,freckles
1264,Brady,Lexical Signs,FREE,16,Brady-session-ASL_2011_06_14_Brady-scene-22-6941-6956-camera1.mov,free
1265,Brady,Lexical Signs,FREEZE,17,Brady-session-ASL_2011_06_14_Brady-scene-23-690-706-camera1.mov,freeze
1266,Brady,Lexical Signs,FRESHMAN,23,Brady-session-ASL_2011_06_14_Brady-scene-23-1142-1164-camera1.mov,freshman
1267,Brady,Lexical Signs,FRESHMAN_2,29,Brady-session-ASL_2011_06_14_Brady-scene-23-1386-1414-camera1.mov,freshman_2
1268,Brady,Lexical Signs,FRESHMAN_3,35,Brady-session-ASL_2011_06_14_Brady-scene-23-1709-1743-camera1.mov,freshman_3
1269,Brady,Lexical Signs,FRIDAY,32,Brady-session-ASL_2011_06_14_Brady-scene-23-1955-1986-camera1.mov,friday
1270,Brady,Lexical Signs,FRIEND,29,Brady-session-ASL_2011_06_14_Brady-scene-23-2547-2575-camera1.mov,friend
1271,Brady,Lexical Signs,FRIEND,45,Brady-session-ASL_2011_07_19_Brady-scene-54-2709-2753-camera1.mov,friend
1272,Brady,Lexical Signs,FRIENDLY,19,Brady-session-ASL_2011_07_19_Brady-scene-36-953-971-camera1.mov,friendly
1273,Brady,Lexical Signs,FROG,25,Brady-session-ASL_2011_06_14_Brady-scene-23-2798-2822-camera1.mov,frog
1274,Brady,Lexical Signs,FROM,11,Brady-session-ASL_2011_06_14_Brady-scene-23-3049-3059-camera1.mov,from
1275,Brady,Lexical Signs,FROM-NOW-ON,31,Brady-session-ASL_2011_06_14_Brady-scene-23-3300-3330-camera1.mov,from-now-on
1276,Brady,Lexical Signs,FRUIT,26,Brady-session-ASL_2011_06_14_Brady-scene-23-4315-4340-camera1.mov,fruit
1277,Brady,Lexical Signs,FRUSTRATE,20,Brady-session-ASL_2011_06_14_Brady-scene-23-4593-4612-camera1.mov,frustrate
1278,Brady,Lexical Signs,FRUSTRATE,30,Brady-session-ASL_2011_06_14_Brady-scene-23-4857-4886-camera1.mov,frustrate
1279,Brady,Fingerspelled Signs,CHECKERS,44,Brady-session-ASL_2011_06_08_Brady-scene-27-1666-1709-camera1.mov,checkers
1280,Brady,Fingerspelled Signs,HALL,18,Brady-session-ASL_2011_06_14_Brady-scene-30-8910-8927-camera1.mov,hall
1281,Brady,Fingerspelled Signs,HELL,15,Brady-session-ASL_2011_06_14_Brady-scene-33-4063-4077-camera1.mov,hell
1282,Brady,Fingerspelled Signs,HOLY,24,Brady-session-ASL_2011_06_14_Brady-scene-35-2102-2125-camera1.mov,holy
1283,Liz,Compound Signs,I+PHONE,71,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-12-2180-2250-camera1.mov,i phone
1284,Brady,Compound Signs,I+PHONE,26,Brady-session-ASL_2011_06_14_Brady-scene-41-3878-3903-camera1.mov,i phone
1285,Liz,Compound Signs,ICE+ICESKATE,105,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-30-1896-2000-camera1.mov,ice iceskate
1286,Brady,Fingerspelled Signs,JELLY,25,Brady-session-ASL_2011_06_14_Brady-scene-42-10155-10179-camera1.mov,jelly
1287,Brady,Compound Signs,JELLY+FISH,43,Brady-session-ASL_2011_06_14_Brady-scene-42-10709-10751-camera1.mov,jelly fish
1288,Brady,Fingerspelled Signs,MAYO,27,Brady-session-ASL_2011_06_14_Brady-scene-55-3095-3121-camera1.mov,mayo
1289,Brady,Fingerspelled Signs,PICKLE,54,Brady-session-ASL_2011_07_19_Brady-scene-32-1113-1166-camera1.mov,pickle
1290,Brady,Fingerspelled Signs,REHAB,31,Brady-session-ASL_2011_07_19_Brady-scene-53-2611-2641-camera1.mov,rehab
1291,Brady,Fingerspelled Signs,TATTOO,38,Brady-session-ASL_2011_07_19_Brady-scene-110-463-500-camera1.mov,tattoo
1292,Brady,Fingerspelled Signs,WART,46,Brady-session-ASL_2011_07_22_Brady-scene-23-2124-2169-camera1.mov,wart
1293,Brady,Lexical Signs,FULL,17,Brady-session-ASL_2011_06_08_Brady-scene-29-6349-6365-camera1.mov,full
1294,Brady,Lexical Signs,FULL,18,Brady-session-ASL_2011_06_14_Brady-scene-23-5329-5346-camera1.mov,full
1295,Brady,Lexical Signs,FUN,19,Brady-session-ASL_2011_06_14_Brady-scene-24-1390-1408-camera1.mov,fun
1296,Liz,Lexical Signs,FUNCTION,52,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-18-2906-2957-camera1.mov,function
1297,Brady,Lexical Signs,FUNCTION,22,Brady-session-ASL_2011_06_14_Brady-scene-24-350-371-camera1.mov,function
1298,Brady,Lexical Signs,FUNCTION,25,Brady-session-ASL_2011_06_14_Brady-scene-24-2006-2030-camera1.mov,function
1299,Brady,Lexical Signs,FUNERAL,27,Brady-session-ASL_2011_06_14_Brady-scene-24-2538-2564-camera1.mov,funeral
1300,Brady,Lexical Signs,FUNNY,29,Brady-session-ASL_2011_06_14_Brady-scene-24-2830-2858-camera1.mov,funny
1301,Brady,Lexical Signs,FUNNY,23,Brady-session-ASL_2011_06_14_Brady-scene-37-8021-8043-camera1.mov,funny
1302,Liz,Lexical Signs,FUNNY,56,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-30-770-825-camera1.mov,funny
1303,Brady,Lexical Signs,FURNITURE,31,Brady-session-ASL_2011_06_14_Brady-scene-24-3082-3112-camera1.mov,furniture
1304,Brady,Lexical Signs,FUTURE,18,Brady-session-ASL_2011_07_22_Brady-scene-30-1594-1611-camera1.mov,future
1305,Brady,Lexical Signs,FUTURE,22,Brady-session-ASL_2011_07_22_Brady-scene-48-4301-4322-camera1.mov,future
1306,Brady,Lexical Signs,G,24,Brady-session-ASL_2011_06_14_Brady-scene-24-4682-4705-camera1.mov,g
1307,Liz,Lexical Signs,GAMBLE,51,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-27-650-700-camera1.mov,gamble
1308,Brady,Lexical Signs,GAMBLE,21,Brady-session-ASL_2011_06_08_Brady-scene-34-1062-1082-camera1.mov,gamble
1309,Brady,Lexical Signs,GAMBLE,21,Brady-session-ASL_2011_06_14_Brady-scene-24-5490-5510-camera1.mov,gamble
1310,Brady,Lexical Signs,GAME,28,Brady-session-ASL_2011_06_14_Brady-scene-24-5731-5758-camera1.mov,game
1311,Brady,Lexical Signs,GANG,30,Brady-session-ASL_2011_06_14_Brady-scene-24-6182-6211-camera1.mov,gang
1312,Brady,Compound Signs,"GANG+SCL:C\groupgotogether\""""",70,Brady-session-ASL_2011_06_14_Brady-scene-24-6874-6943-camera1.mov,gang scl:c
1313,Brady,Compound Signs,"GANG+SCL:C\groupgotogether\""""",72,Brady-session-ASL_2011_06_14_Brady-scene-24-6698-6769-camera1.mov,gang scl:c
1314,Brady,Lexical Signs,GARAGE/SUBMARINE,41,Brady-session-ASL_2011_07_19_Brady-scene-102-2719-2759-camera1.mov,garage
1315,Brady,Lexical Signs,GAS/GAS-UP,28,Brady-session-ASL_2011_06_14_Brady-scene-24-8894-8921-camera1.mov,gas
1316,Brady,Lexical Signs,GAS/GAS-UP,30,Brady-session-ASL_2011_07_19_Brady-scene-48-124-153-camera1.mov,gas
1317,Brady,Lexical Signs,GATE,29,Brady-session-ASL_2011_06_14_Brady-scene-24-9205-9233-camera1.mov,gate
1318,Brady,Lexical Signs,GAY,20,Brady-session-ASL_2011_06_14_Brady-scene-24-9474-9493-camera1.mov,gay
1319,Brady,Lexical Signs,GENERAL,40,Brady-session-ASL_2011_06_14_Brady-scene-24-9743-9782-camera1.mov,general
1320,Brady,Lexical Signs,GENERAL,15,Brady-session-ASL_2011_06_14_Brady-scene-32-6365-6379-camera1.mov,general
1321,Brady,Lexical Signs,GENERATION,48,Brady-session-ASL_2011_06_14_Brady-scene-25-154-201-camera1.mov,generation
1322,Brady,Lexical Signs,GENERATION,44,Brady-session-ASL_2011_06_14_Brady-scene-44-6965-7008-camera1.mov,generation
1323,Brady,Lexical Signs,GENERATIONS-AGO,38,Brady-session-ASL_2011_06_08_Brady-scene-11-9127-9164-camera1.mov,generations-ago
1324,Brady,Lexical Signs,GEOMETRY,25,Brady-session-ASL_2011_06_14_Brady-scene-25-1080-1104-camera1.mov,geometry
1325,Brady,Lexical Signs,GET,27,Brady-session-ASL_2011_07_19_Brady-scene-52-111-137-camera1.mov,get
1326,Brady,Lexical Signs,GET-BIGGER,25,Brady-session-ASL_2011_07_19_Brady-scene-107-609-633-camera1.mov,get-bigger
1327,Brady,Lexical Signs,GET-CLOSE,32,Brady-session-ASL_2011_06_08_Brady-scene-12-9773-9804-camera1.mov,get-close
1328,Brady,Lexical Signs,GET-IN,39,Brady-session-ASL_2011_06_14_Brady-scene-25-2537-2575-camera1.mov,get-in
1329,Brady,Lexical Signs,GET-ON,30,Brady-session-ASL_2011_06_14_Brady-scene-25-2773-2802-camera1.mov,get-on
1330,Brady,Lexical Signs,GET-OUT,25,Brady-session-ASL_2011_07_19_Brady-scene-57-1405-1429-camera1.mov,get-out
1331,Brady,Lexical Signs,GET-TICKET,24,Brady-session-ASL_2011_06_14_Brady-scene-25-2065-2088-camera1.mov,get-ticket
1332,Brady,Lexical Signs,GET-TICKET,25,Brady-session-ASL_2011_06_14_Brady-scene-25-3237-3261-camera1.mov,get-ticket
1333,Brady,Lexical Signs,GET-TICKET,34,Brady-session-ASL_2011_07_22_Brady-scene-43-1759-1792-camera1.mov,get-ticket
1334,Brady,Lexical Signs,GET-TICKET,27,Brady-session-ASL_2011_07_22_Brady-scene-43-1962-1988-camera1.mov,get-ticket
1335,Brady,Lexical Signs,GET-TICKET,37,Brady-session-ASL_2011_07_22_Brady-scene-5-3035-3071-camera1.mov,get-ticket
1336,Brady,Lexical Signs,GET-UP,25,Brady-session-ASL_2011_06_14_Brady-scene-25-3934-3958-camera1.mov,get-up
1337,Brady,Lexical Signs,GET-UP,26,Brady-session-ASL_2011_07_22_Brady-scene-43-2174-2199-camera1.mov,get-up
1338,Brady,Lexical Signs,GHOST,41,Brady-session-ASL_2011_06_14_Brady-scene-25-4141-4181-camera1.mov,ghost
1339,Brady,Lexical Signs,GHOST,45,Brady-session-ASL_2011_07_19_Brady-scene-91-2450-2494-camera1.mov,ghost
1340,Liz,Lexical Signs,GHOST,47,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-11-4105-4151-camera1.mov,ghost
1341,Brady,Lexical Signs,GHOST,39,Brady-session-ASL_2011_06_14_Brady-scene-25-4452-4490-camera1.mov,ghost
1342,Brady,Lexical Signs,GIFT,18,Brady-session-ASL_2011_06_14_Brady-scene-26-830-847-camera1.mov,gift
1343,Brady,Lexical Signs,GIFT,15,Brady-session-ASL_2011_07_19_Brady-scene-41-2806-2820-camera1.mov,gift
1344,Brady,Lexical Signs,GIGGLE,30,Brady-session-ASL_2011_06_14_Brady-scene-25-5433-5462-camera1.mov,giggle
1345,Brady,Lexical Signs,GIGGLE,43,Brady-session-ASL_2011_07_22_Brady-scene-40-1323-1365-camera1.mov,giggle
1346,Liz,Lexical Signs,GIRAFFE,50,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-2-1211-1260-camera1.mov,giraffe
1347,Brady,Lexical Signs,GIRAFFE,23,Brady-session-ASL_2011_06_14_Brady-scene-25-5705-5727-camera1.mov,giraffe
1348,Liz,Lexical Signs,GIRAFFE,51,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-2-1340-1390-camera1.mov,giraffe
1349,Brady,Lexical Signs,GIRAFFE,42,Brady-session-ASL_2011_06_14_Brady-scene-25-6153-6194-camera1.mov,giraffe
1350,Brady,Lexical Signs,GIRL,24,Brady-session-ASL_2011_06_14_Brady-scene-26-274-297-camera1.mov,girl
1351,Brady,Compound Signs,GIRL+FRIEND,23,Brady-session-ASL_2011_06_14_Brady-scene-26-574-596-camera1.mov,girl friend
1352,Brady,Lexical Signs,GIVE,17,Brady-session-ASL_2011_06_14_Brady-scene-26-1042-1058-camera1.mov,give
1353,Brady,Lexical Signs,GIVE-UP,19,Brady-session-ASL_2011_06_14_Brady-scene-26-1530-1548-camera1.mov,give-up
1354,Brady,Lexical Signs,GLASSES_2,23,Brady-session-ASL_2011_06_14_Brady-scene-26-2295-2317-camera1.mov,glasses_2
1355,Brady,Lexical Signs,GLOBE,28,Brady-session-ASL_2011_06_14_Brady-scene-26-5575-5602-camera1.mov,globe
1356,Brady,Lexical Signs,GLORY,77,Brady-session-ASL_2011_06_14_Brady-scene-26-6394-6470-camera1.mov,glory
1357,Brady,Lexical Signs,GLORY,36,Brady-session-ASL_2011_06_14_Brady-scene-26-5825-5860-camera1.mov,glory
1358,Brady,Lexical Signs,GLOVES,46,Brady-session-ASL_2011_06_14_Brady-scene-26-7182-7227-camera1.mov,gloves
1359,Brady,Lexical Signs,GO,28,Brady-session-ASL_2011_06_14_Brady-scene-26-8773-8800-camera1.mov,go
1360,Brady,Lexical Signs,GO-AWAY,24,Brady-session-ASL_2011_06_08_Brady-scene-14-3878-3901-camera1.mov,go-away
1361,Brady,Lexical Signs,GO-AWAY,29,Brady-session-ASL_2011_06_14_Brady-scene-27-259-287-camera1.mov,go-away
1362,Brady,Lexical Signs,GO-BY-BOAT,30,Brady-session-ASL_2011_06_14_Brady-scene-27-475-504-camera1.mov,go-by-boat
1363,Brady,Lexical Signs,GO-BY-BOAT,31,Brady-session-ASL_2011_07_22_Brady-scene-44-504-534-camera1.mov,go-by-boat
1364,Brady,Lexical Signs,GO-OUT,31,Brady-session-ASL_2011_07_19_Brady-scene-23-2914-2944-camera1.mov,go-out
1365,Brady,Lexical Signs,GO-TO-IT,21,Brady-session-ASL_2011_06_14_Brady-scene-27-1610-1630-camera1.mov,go-to-it
1366,Brady,Lexical Signs,GO-TO-IT,18,Brady-session-ASL_2011_07_22_Brady-scene-44-686-703-camera1.mov,go-to-it
1367,Brady,Lexical Signs,GOAL,16,Brady-session-ASL_2011_06_14_Brady-scene-27-1856-1871-camera1.mov,goal
1368,Brady,Lexical Signs,GOAL,27,Brady-session-ASL_2011_07_19_Brady-scene-92-2894-2920-camera1.mov,goal
1369,Brady,Lexical Signs,GOAL,25,Brady-session-ASL_2011_07_22_Brady-scene-9-1316-1340-camera1.mov,goal
1370,Brady,Lexical Signs,GOAT,22,Brady-session-ASL_2011_06_14_Brady-scene-27-2071-2092-camera1.mov,goat
1371,Brady,Lexical Signs,GOD,21,Brady-session-ASL_2011_06_14_Brady-scene-27-2525-2545-camera1.mov,god
1372,Brady,Lexical Signs,GOLD/---CALIFORNIA,14,Brady-session-ASL_2011_06_08_Brady-scene-24-14043-14056-camera1.mov,gold
1373,Brady,Lexical Signs,GOLD/---CALIFORNIA,18,Brady-session-ASL_2011_06_08_Brady-scene-24-14318-14335-camera1.mov,gold
1374,Brady,Lexical Signs,GOLD/---CALIFORNIA,19,Brady-session-ASL_2011_06_14_Brady-scene-27-2755-2773-camera1.mov,gold
1375,Brady,Lexical Signs,GOLF,25,Brady-session-ASL_2011_06_14_Brady-scene-27-3020-3044-camera1.mov,golf
1376,Liz,Lexical Signs,GONE,49,Liz-session-ASL_2010_08_10_Liz_additional_lexicon_signs-scene-5-1273-1321-camera1.mov,gone
1377,Brady,Lexical Signs,GONE,21,Brady-session-ASL_2011_06_14_Brady-scene-27-3280-3300-camera1.mov,gone
1378,Brady,Lexical Signs,GOOD/THANK-YOU,24,Brady-session-ASL_2011_07_19_Brady-scene-113-156-179-camera1.mov,good
1379,Brady,Lexical Signs,GOOD/THANK-YOU,19,Brady-session-ASL_2011_07_22_Brady-scene-27-174-192-camera1.mov,good
1380,Brady,Lexical Signs,GOOSEBUMPS,35,Brady-session-ASL_2011_07_19_Brady-scene-70-1430-1464-camera1.mov,goosebumps
